Students_Count,Quantity_Prepared,Quantity_Sold,Food_Waste,Rating,Fact_ID,Food_ID,Weather_ID,Meal_ID,Date_ID,Revenue
231,109,54,55,4.4,8494,6,5,3,135,4860
289,97,42,55,4.9,8495,4,3,2,39,630
164,86,25,61,3.5,8496,10,2,1,108,625
433,123,74,49,3.8,8497,6,6,1,192,6660
572,170,168,2,4.5,8498,3,1,2,48,10080
332,114,61,53,4.4,8499,4,3,2,199,915
549,175,170,5,4.8,8500,1,5,3,17,6800
365,136,90,46,4.8,8501,3,1,3,76,5400
326,104,50,54,3.1,8502,6,3,1,210,4500
343,138,97,41,3.6,8503,2,1,3,288,3395
415,156,128,28,4.0,8504,7,3,3,109,8960
390,127,79,48,3.2,8505,7,2,2,306,5530
235,102,43,59,4.8,8506,8,6,1,258,1075
343,136,90,46,3.4,8507,1,4,3,23,3600
454,144,110,34,3.0,8508,1,3,3,347,4400
565,172,164,8,4.1,8509,9,4,2,218,4920
375,132,90,42,4.9,8510,7,3,3,92,6300
557,167,159,8,4.2,8511,3,1,2,89,9540
263,111,60,51,4.7,8512,1,4,1,294,2400
290,121,68,53,3.4,8513,10,4,3,301,1700
511,135,91,44,3.7,8514,2,3,1,177,3185
255,107,47,60,4.5,8515,3,5,1,305,2820
500,154,129,25,4.4,8516,8,4,2,91,3225
332,104,42,62,3.8,8517,9,5,2,360,1260
212,99,36,63,3.8,8518,1,4,2,6,1440
173,84,25,59,4.4,8519,5,4,1,336,500
166,82,27,55,4.4,8520,8,4,3,87,675
350,119,66,53,3.5,8521,4,6,2,295,990
549,150,123,27,4.6,8522,5,6,1,318,2460
205,95,40,55,4.7,8523,6,6,2,143,3600
555,172,172,0,3.2,8524,7,6,1,142,12040
528,154,134,20,3.4,8525,8,6,2,218,3350
371,122,66,56,4.1,8526,6,5,2,271,5940
476,138,96,42,3.9,8527,4,6,2,220,1440
320,117,69,48,5.0,8528,6,1,3,354,6210
285,109,49,60,3.2,8529,10,3,1,298,1225
426,121,67,54,3.4,8530,2,5,2,186,2345
500,143,106,37,4.9,8531,5,2,2,84,2120
275,104,50,54,4.9,8532,10,3,1,57,1250
278,114,61,53,4.1,8533,5,3,2,218,1220
352,111,54,57,4.1,8534,3,1,1,279,3240
215,97,43,54,3.7,8535,3,3,3,10,2580
296,104,41,63,4.6,8536,9,2,2,173,1230
398,128,86,42,3.0,8537,2,3,2,71,3010
516,160,145,15,3.4,8538,4,4,2,169,2175
402,127,84,43,3.1,8539,8,6,2,317,2100
415,150,124,26,4.0,8540,2,6,3,105,4340
472,144,114,30,4.2,8541,2,2,2,269,3990
416,120,75,45,3.4,8542,3,2,2,32,4500
409,129,81,48,4.6,8543,1,6,3,130,3240
283,102,41,61,4.9,8544,4,4,2,157,615
522,140,106,34,4.8,8545,3,6,2,293,6360
306,110,56,54,4.7,8546,7,3,1,45,3920
596,195,191,4,4.2,8547,9,6,3,7,5730
242,97,41,56,4.5,8548,6,2,3,225,3690
488,176,176,0,3.4,8549,3,1,3,277,10560
496,172,166,6,4.8,8550,3,6,3,147,9960
461,153,133,20,4.5,8551,6,5,1,64,11970
544,172,170,2,4.4,8552,2,4,3,25,5950
311,122,65,57,4.0,8553,10,2,1,340,1625
497,155,125,30,3.4,8554,2,6,3,248,4375
403,122,75,47,4.8,8555,6,6,1,213,6750
550,158,132,26,3.1,8556,3,6,1,41,7920
465,146,110,36,4.1,8557,1,3,3,203,4400
317,111,59,52,3.4,8558,7,1,2,354,4130
218,98,37,61,3.5,8559,9,6,1,4,1110
170,88,22,66,4.0,8560,3,3,1,328,1320
178,86,26,60,3.5,8561,10,1,2,304,650
341,126,74,52,3.3,8562,5,2,3,102,1480
531,138,92,46,3.3,8563,8,3,1,320,2300
519,156,137,19,4.4,8564,8,2,1,307,3425
211,97,36,61,3.1,8565,9,1,3,113,1080
550,155,126,29,3.1,8566,6,6,1,13,11340
323,125,70,55,3.7,8567,2,2,2,248,2450
489,158,142,16,4.7,8568,6,2,2,193,12780
514,172,164,8,4.2,8569,5,3,3,117,3280
553,173,167,6,3.0,8570,2,6,3,25,5845
205,95,32,63,4.5,8571,5,4,2,17,640
176,80,14,66,4.9,8572,10,5,2,16,350
417,130,88,42,3.7,8573,9,2,2,272,2640
472,149,124,25,4.0,8574,1,2,2,192,4960
481,162,142,20,3.7,8575,8,6,3,89,3550
176,83,23,60,4.4,8576,8,3,2,313,575
600,190,182,8,4.8,8577,5,4,2,142,3640
309,110,47,63,3.7,8578,2,1,3,222,1645
314,124,70,54,3.6,8579,8,2,3,48,1750
562,169,156,13,3.8,8580,10,5,2,253,3900
391,137,100,37,3.4,8581,9,3,2,109,3000
569,165,152,13,3.6,8582,8,6,2,146,3800
356,130,91,39,5.0,8583,8,5,1,209,2275
501,155,132,23,4.5,8584,7,2,3,162,9240
558,162,149,13,4.5,8585,7,3,1,130,10430
320,118,68,50,3.1,8586,6,6,1,29,6120
489,140,108,32,3.9,8587,7,3,1,288,7560
447,147,117,30,3.2,8588,8,2,3,360,2925
333,117,71,46,3.4,8589,6,2,1,55,6390
363,122,75,47,3.4,8590,8,3,2,276,1875
543,166,149,17,4.3,8591,8,5,1,231,3725
464,171,164,7,3.5,8592,7,6,3,179,11480
373,112,64,48,3.9,8593,7,4,2,178,4480
547,177,172,5,5.0,8594,3,3,2,258,10320
593,179,170,9,4.2,8595,6,6,2,114,15300
288,107,52,55,3.4,8596,7,6,3,216,3640
586,199,192,7,3.4,8597,2,4,3,28,6720
469,149,120,29,5.0,8598,8,3,1,353,3000
457,124,72,52,4.2,8599,10,1,1,114,1800
161,87,29,58,4.3,8600,7,3,2,196,2030
184,87,34,53,3.3,8601,6,1,2,65,3060
519,147,112,35,3.2,8602,1,1,1,49,4480
345,131,81,50,3.9,8603,6,2,2,214,7290
349,138,92,46,3.1,8604,7,5,3,207,6440
253,98,39,59,4.6,8605,3,1,3,269,2340
578,182,182,0,3.2,8606,7,4,3,239,12740
257,105,44,61,4.4,8607,10,1,2,61,1100
338,120,63,57,4.3,8608,8,4,3,316,1575
363,138,99,39,3.8,8609,7,3,3,122,6930
274,108,51,57,3.2,8610,3,4,3,239,3060
366,122,71,51,4.2,8611,1,3,1,93,2840
449,154,126,28,3.6,8612,6,3,1,316,11340
238,96,36,60,3.4,8613,2,3,3,270,1260
456,139,98,41,3.1,8614,10,4,1,255,2450
362,111,57,54,4.9,8615,3,6,1,327,3420
545,167,155,12,4.5,8616,4,6,3,109,2325
318,111,60,51,4.6,8617,3,6,1,199,3600
462,158,137,21,3.2,8618,6,6,3,249,12330
433,131,88,43,4.3,8619,6,4,3,335,7920
306,112,56,56,4.8,8620,4,1,3,36,840
294,106,45,61,4.0,8621,8,5,2,356,1125
194,87,32,55,4.9,8622,8,1,2,94,800
268,107,54,53,4.6,8623,10,6,3,16,1350
404,148,123,25,4.3,8624,8,3,3,285,3075
361,130,84,46,3.8,8625,10,5,3,279,2100
471,135,89,46,3.3,8626,10,5,2,220,2225
568,178,178,0,4.4,8627,8,5,2,345,4450
239,99,35,64,3.9,8628,10,4,2,148,875
366,131,90,41,3.1,8629,8,5,2,218,2250
480,162,144,18,3.4,8630,7,1,2,187,10080
156,84,22,62,3.8,8631,10,2,1,313,550
324,126,85,41,4.3,8632,1,2,3,83,3400
456,154,129,25,3.1,8633,5,6,3,20,2580
307,117,66,51,3.2,8634,8,3,3,314,1650
427,147,117,30,3.8,8635,1,3,1,145,4680
282,112,51,61,4.9,8636,1,5,2,289,2040
475,146,107,39,3.8,8637,4,6,3,168,1605
328,113,64,49,4.5,8638,9,5,3,167,1920
552,166,159,7,4.0,8639,9,2,3,239,4770
417,129,87,42,5.0,8640,2,3,2,225,3045
540,158,132,26,4.7,8641,6,6,1,82,11880
538,160,139,21,3.7,8642,2,5,2,203,4865
322,118,70,48,3.9,8643,6,6,3,87,6300
213,86,21,65,4.5,8644,1,3,2,356,840
477,169,161,8,4.5,8645,10,6,3,88,4025
372,129,79,50,4.0,8646,3,2,3,341,4740
575,167,153,14,4.9,8647,3,4,3,166,9180
596,164,155,9,3.5,8648,3,3,1,55,9300
379,134,90,44,4.4,8649,7,2,2,25,6300
254,94,30,64,3.4,8650,6,5,1,189,2700
213,102,41,61,3.7,8651,8,5,3,196,1025
158,79,15,64,4.6,8652,8,4,1,298,375
367,123,75,48,4.2,8653,9,5,2,256,2250
379,139,99,40,3.8,8654,9,2,2,237,2970
211,97,41,56,4.2,8655,3,6,3,186,2460
157,79,22,57,3.9,8656,1,3,3,106,880
479,149,123,26,4.9,8657,3,1,3,329,7380
590,169,162,7,3.0,8658,5,4,3,24,3240
534,170,168,2,3.3,8659,1,6,1,169,6720
161,82,22,60,4.0,8660,3,5,1,72,1320
427,138,92,46,3.4,8661,1,5,1,143,3680
215,87,31,56,4.2,8662,6,5,1,62,2790
290,116,64,52,3.7,8663,1,5,2,255,2560
487,150,116,34,4.6,8664,5,1,2,103,2320
403,131,83,48,3.4,8665,4,3,1,335,1245
343,138,98,40,4.1,8666,4,4,3,269,1470
163,79,13,66,3.5,8667,1,3,1,316,520
298,111,59,52,3.7,8668,10,4,3,214,1475
340,106,46,60,4.8,8669,8,3,2,315,1150
233,100,43,57,4.1,8670,6,6,3,340,3870
238,99,36,63,4.7,8671,6,2,2,193,3240
501,171,170,1,4.0,8672,6,4,3,285,15300
539,174,165,9,4.5,8673,9,1,1,4,4950
443,158,139,19,4.5,8674,3,5,3,200,8340
591,154,123,31,4.2,8675,1,3,1,14,4920
534,166,162,4,4.1,8676,4,4,2,211,2430
473,154,131,23,4.3,8677,6,2,2,176,11790
261,97,43,54,4.8,8678,7,1,2,37,3010
403,123,80,43,4.6,8679,4,6,2,262,1200
181,82,28,54,3.3,8680,9,4,2,228,840
245,101,36,65,4.1,8681,9,1,3,351,1080
238,96,41,55,3.1,8682,2,2,3,268,1435
542,184,184,0,3.5,8683,4,3,3,58,2760
293,104,47,57,3.1,8684,9,5,1,65,1410
432,144,116,28,4.3,8685,10,3,2,273,2900
355,131,86,45,4.8,8686,7,1,1,231,6020
166,92,37,55,4.4,8687,3,5,3,76,2220
322,113,58,55,3.8,8688,4,5,2,118,870
579,184,184,0,3.2,8689,4,2,1,73,2760
291,99,37,62,4.0,8690,8,4,2,313,925
285,107,49,58,3.1,8691,6,6,2,48,4410
254,106,49,57,4.9,8692,9,6,3,321,1470
411,131,80,51,3.7,8693,1,2,2,20,3200
251,95,40,55,5.0,8694,8,2,1,135,1000
215,101,48,53,4.0,8695,8,1,3,188,1200
202,88,27,61,4.8,8696,5,1,2,11,540
183,80,18,62,4.3,8697,10,3,2,159,450
577,166,161,5,3.6,8698,10,5,3,84,4025
454,145,113,32,4.0,8699,1,1,2,70,4520
415,135,94,41,3.5,8700,5,6,1,185,1880
168,85,32,53,3.1,8701,6,5,2,216,2880
488,139,104,35,3.4,8702,7,3,1,353,7280
585,193,192,1,3.6,8703,1,3,3,34,7680
539,188,181,7,4.0,8704,2,4,3,52,6335
371,125,78,47,3.8,8705,7,4,3,161,5460
309,117,71,46,3.3,8706,5,1,2,224,1420
530,144,115,29,3.3,8707,3,5,1,19,6900
579,170,162,8,3.6,8708,6,2,2,137,14580
543,159,136,23,4.6,8709,1,2,2,12,5440
447,136,96,40,5.0,8710,2,2,3,195,3360
510,167,157,10,3.2,8711,6,1,3,144,14130
225,87,21,66,4.1,8712,7,3,1,263,1470
368,134,86,48,4.3,8713,6,1,1,207,7740
357,115,62,53,3.8,8714,7,5,1,80,4340
520,150,120,30,3.5,8715,8,5,2,286,3000
550,177,175,2,4.9,8716,4,1,2,129,2625
572,184,180,4,4.0,8717,5,5,1,143,3600
600,191,191,0,4.4,8718,9,6,1,362,5730
384,135,99,36,3.1,8719,3,2,3,289,5940
329,118,70,48,3.1,8720,9,3,2,150,2100
406,140,108,32,4.0,8721,5,3,2,240,2160
451,139,103,36,3.4,8722,9,5,3,278,3090
407,128,80,48,4.0,8723,1,3,3,56,3200
539,189,189,0,3.0,8724,8,2,3,100,4725
553,141,108,33,3.7,8725,5,3,2,234,2160
561,175,169,6,4.8,8726,7,6,2,89,11830
598,166,152,14,4.2,8727,4,5,2,359,2280
474,134,97,37,4.9,8728,10,1,1,82,2425
220,103,42,61,3.9,8729,4,2,3,182,630
500,164,156,8,4.4,8730,4,5,1,5,2340
356,131,86,45,3.3,8731,8,1,2,86,2150
222,97,45,52,4.0,8732,6,5,1,215,4050
510,171,168,3,3.2,8733,8,3,1,297,4200
211,95,37,58,3.7,8734,3,3,1,96,2220
248,107,46,61,4.3,8735,5,3,2,8,920
378,129,86,43,4.2,8736,6,6,3,180,7740
405,137,94,43,4.1,8737,9,6,2,6,2820
540,163,146,17,4.2,8738,3,2,1,343,8760
313,119,68,51,3.9,8739,10,1,2,105,1700
562,188,184,4,4.4,8740,6,1,3,116,16560
248,114,57,57,3.8,8741,7,5,3,235,3990
167,84,19,65,3.6,8742,10,5,1,364,475
592,182,180,2,4.0,8743,10,5,1,273,4500
528,185,176,9,3.6,8744,7,5,3,363,12320
405,130,91,39,3.7,8745,7,3,3,190,6370
256,107,55,52,4.2,8746,10,5,1,68,1375
225,91,31,60,4.4,8747,10,4,1,100,775
343,129,81,48,4.3,8748,8,3,1,342,2025
455,125,71,54,4.6,8749,4,2,1,313,1065
341,124,68,56,3.3,8750,9,5,2,243,2040
444,139,106,33,4.4,8751,9,1,1,235,3180
489,132,94,38,4.0,8752,4,1,1,240,1410
576,162,143,19,4.8,8753,4,1,2,245,2145
284,96,41,55,4.8,8754,8,1,2,65,1025
207,88,25,63,4.6,8755,3,6,2,253,1500
317,128,79,49,4.2,8756,1,5,3,9,3160
539,175,172,3,4.3,8757,4,2,1,152,2580
347,132,81,51,3.1,8758,1,2,3,40,3240
562,151,119,32,4.1,8759,10,5,1,348,2975
532,172,170,2,4.0,8760,10,1,3,360,4250
336,106,52,54,4.4,8761,10,6,2,288,1300
315,111,52,59,4.5,8762,6,6,2,121,4680
420,130,90,40,4.7,8763,2,2,2,41,3150
383,136,97,39,4.1,8764,2,1,1,52,3395
501,158,139,19,4.9,8765,9,3,1,96,4170
429,140,105,35,3.4,8766,9,1,2,347,3150
505,176,173,3,4.7,8767,7,4,3,38,12110
590,165,158,7,3.4,8768,7,3,3,215,11060
254,91,29,62,3.8,8769,2,2,1,4,1015
399,137,91,46,4.2,8770,4,2,3,339,1365
520,167,163,4,4.3,8771,5,2,2,329,3260
253,94,32,62,4.5,8772,4,6,2,266,480
576,153,126,27,3.2,8773,8,6,2,365,3150
311,116,64,52,3.9,8774,4,6,1,40,960
326,113,58,55,4.1,8775,8,1,2,317,1450
316,104,45,59,3.3,8776,1,6,1,63,1800
475,158,135,23,4.8,8777,5,2,1,158,2700
419,147,110,37,4.3,8778,9,6,1,193,3300
285,112,62,50,4.4,8779,8,6,1,263,1550
571,160,143,17,4.6,8780,8,2,3,129,3575
592,192,183,9,4.2,8781,8,5,3,217,4575
461,128,83,45,3.1,8782,5,3,1,48,1660
192,93,40,53,4.9,8783,5,6,2,116,800
204,94,33,61,3.1,8784,6,2,1,257,2970
407,117,66,51,3.4,8785,8,4,1,168,1650
439,129,76,53,3.9,8786,3,5,1,200,4560
459,155,127,28,4.2,8787,6,5,1,23,11430
206,92,37,55,4.1,8788,7,1,3,10,2590
534,151,122,29,4.1,8789,7,1,3,342,8540
323,122,72,50,3.7,8790,3,6,2,114,4320
304,115,66,49,3.5,8791,8,1,3,244,1650
393,137,103,34,4.6,8792,6,1,2,51,9270
248,100,45,55,3.8,8793,9,4,3,72,1350
420,121,69,52,3.7,8794,7,1,1,218,4830
161,80,20,60,5.0,8795,10,4,1,294,500
186,81,15,66,3.6,8796,10,5,1,89,375
392,120,68,52,4.1,8797,1,5,1,10,2720
468,126,78,48,4.9,8798,7,1,1,221,5460
209,84,26,58,3.6,8799,4,1,2,259,390
317,119,64,55,4.9,8800,10,1,2,173,1600
306,113,63,50,4.2,8801,6,5,3,28,5670
362,120,73,47,4.0,8802,8,5,3,179,1825
246,107,49,58,4.8,8803,3,4,2,244,2940
231,95,39,56,3.9,8804,2,4,2,107,1365
466,141,110,31,3.8,8805,9,3,3,210,3300
203,95,41,54,4.3,8806,3,2,1,31,2460
184,88,34,54,3.9,8807,10,3,2,118,850
234,89,22,67,4.8,8808,2,6,2,147,770
569,158,144,14,3.1,8809,8,4,3,74,3600
245,90,36,54,3.5,8810,4,3,1,212,540
151,83,25,58,3.1,8811,4,1,3,105,375
525,156,137,19,4.1,8812,7,5,3,75,9590
284,106,47,59,4.6,8813,1,2,3,3,1880
403,121,70,51,4.1,8814,5,1,2,293,1400
440,151,129,22,4.7,8815,1,5,1,143,5160
232,102,45,57,5.0,8816,2,1,1,106,1575
282,118,64,54,3.1,8817,1,3,3,87,2560
549,168,167,1,4.0,8818,3,4,1,283,10020
176,84,29,55,4.4,8819,7,5,3,100,2030
281,114,55,59,3.9,8820,10,6,1,305,1375
223,98,44,54,4.8,8821,5,2,1,192,880
588,166,160,6,4.6,8822,4,2,1,59,2400
336,120,70,50,3.2,8823,2,3,3,71,2450
552,168,166,2,3.1,8824,2,1,3,214,5810
366,140,106,34,4.4,8825,3,4,3,321,6360
586,150,120,30,3.2,8826,8,6,2,173,3000
190,81,18,63,3.7,8827,9,1,2,37,540
180,88,28,60,3.9,8828,2,6,1,164,980
334,125,78,47,4.8,8829,4,6,3,345,1170
161,88,28,60,3.2,8830,4,1,3,211,420
380,137,100,37,3.2,8831,1,4,3,26,4000
231,109,59,50,4.1,8832,9,4,3,49,1770
307,108,53,55,4.0,8833,6,5,3,357,4770
454,152,126,26,3.2,8834,2,2,3,186,4410
522,160,144,16,3.0,8835,4,6,3,190,2160
185,90,27,63,3.3,8836,9,3,2,182,810
433,141,102,39,3.5,8837,3,3,3,37,6120
217,93,34,59,4.3,8838,5,1,1,99,680
377,147,121,26,4.4,8839,2,1,3,237,4235
392,114,57,57,3.2,8840,10,3,2,308,1425
217,88,23,65,4.8,8841,4,4,2,183,345
221,88,34,54,3.9,8842,9,4,1,118,1020
421,131,93,38,4.8,8843,4,4,1,220,1395
427,139,104,35,4.4,8844,7,1,3,252,7280
260,103,46,57,3.4,8845,1,4,1,187,1840
403,150,126,24,3.3,8846,4,2,3,50,1890
371,112,55,57,3.9,8847,10,3,2,9,1375
497,156,137,19,3.2,8848,5,2,1,302,2740
273,104,52,52,4.0,8849,9,6,3,108,1560
398,129,77,52,4.0,8850,4,6,3,48,1155
260,108,56,52,3.5,8851,5,1,2,248,1120
534,182,177,5,4.2,8852,9,3,3,29,5310
368,117,65,52,3.4,8853,3,4,2,92,3900
208,103,44,59,3.5,8854,10,3,3,140,1100
393,134,85,49,3.5,8855,6,5,2,16,7650
394,128,81,47,5.0,8856,5,1,2,123,1620
308,121,66,55,4.9,8857,6,2,3,206,5940
170,84,27,57,4.3,8858,10,5,3,141,675
390,124,75,49,3.5,8859,6,2,3,116,6750
171,86,28,58,3.4,8860,9,6,3,278,840
474,149,119,30,4.4,8861,2,3,1,222,4165
469,146,115,31,4.0,8862,8,6,1,59,2875
176,91,33,58,4.5,8863,2,4,2,178,1155
291,112,62,50,3.2,8864,8,4,2,308,1550
580,161,138,23,4.4,8865,1,5,2,312,5520
458,141,105,36,3.1,8866,4,5,1,14,1575
405,131,87,44,3.7,8867,3,5,3,41,5220
351,113,52,61,3.7,8868,8,5,1,12,1300
409,149,121,28,3.7,8869,2,1,3,61,4235
507,162,145,17,3.0,8870,1,2,3,351,5800
316,108,47,61,4.9,8871,3,1,2,328,2820
579,154,131,23,4.0,8872,5,3,1,235,2620
272,106,44,62,4.6,8873,9,6,2,98,1320
525,146,117,29,4.6,8874,5,5,2,154,2340
264,102,49,53,4.3,8875,6,5,3,106,4410
488,130,90,40,4.3,8876,3,4,1,21,5400
392,131,82,49,3.6,8877,4,5,3,238,1230
230,103,41,62,4.0,8878,8,4,1,324,1025
262,95,35,60,3.1,8879,3,1,2,230,2100
242,101,41,60,3.8,8880,3,2,2,38,2460
420,139,104,35,4.8,8881,7,5,2,97,7280
469,151,126,25,4.5,8882,1,6,1,236,5040
297,104,52,52,4.7,8883,8,6,2,90,1300
332,121,66,55,4.0,8884,3,3,3,348,3960
165,84,29,55,3.5,8885,8,6,1,280,725
570,168,160,8,3.9,8886,1,6,1,260,6400
291,110,59,51,4.2,8887,5,4,3,151,1180
222,106,50,56,3.3,8888,6,3,3,350,4500
555,180,175,5,4.1,8889,8,2,1,12,4375
340,130,91,39,4.6,8890,7,3,3,356,6370
324,134,88,46,5.0,8891,9,2,3,256,2640
318,105,47,58,3.5,8892,4,2,1,171,705
343,127,73,54,3.7,8893,2,4,2,102,2555
335,129,79,50,4.8,8894,5,6,3,17,1580
352,116,57,59,3.4,8895,7,5,1,115,3990
539,180,172,8,3.2,8896,5,2,3,96,3440
570,157,140,17,4.3,8897,3,6,3,195,8400
192,95,37,58,5.0,8898,1,1,1,63,1480
546,160,146,14,5.0,8899,4,5,2,80,2190
365,129,77,52,4.2,8900,4,2,2,289,1155
426,159,145,14,4.2,8901,9,1,3,279,4350
437,152,131,21,3.7,8902,4,2,3,282,1965
215,94,31,63,4.1,8903,1,3,1,261,1240
567,162,147,15,3.7,8904,1,6,3,210,5880
460,131,90,41,4.3,8905,4,4,2,63,1350
582,181,181,0,3.6,8906,5,2,2,106,3620
271,112,60,52,3.1,8907,8,3,1,357,1500
343,128,87,41,3.2,8908,9,4,2,28,2610
533,183,183,0,4.3,8909,5,4,3,35,3660
459,157,141,16,3.7,8910,7,2,3,290,9870
227,93,27,66,3.0,8911,9,1,3,321,810
245,90,24,66,4.7,8912,3,5,1,236,1440
589,186,178,8,3.4,8913,6,6,2,214,16020
275,114,56,58,4.1,8914,10,2,2,133,1400
263,105,41,64,3.6,8915,2,2,2,312,1435
599,180,172,8,3.9,8916,9,2,1,217,5160
401,136,91,45,3.1,8917,2,2,1,248,3185
199,82,22,60,4.9,8918,1,1,1,1,880
304,122,69,53,4.9,8919,9,3,3,348,2070
447,150,121,29,4.7,8920,1,4,1,1,4840
202,91,29,62,3.7,8921,3,2,2,126,1740
221,92,37,55,4.6,8922,6,2,2,171,3330
282,116,61,55,3.0,8923,5,1,3,232,1220
266,111,54,57,3.1,8924,3,5,1,205,3240
568,160,147,13,4.6,8925,6,1,3,249,13230
599,162,142,20,3.8,8926,2,5,3,131,4970
392,120,62,58,4.9,8927,9,3,2,139,1860
227,100,43,57,3.5,8928,8,3,3,270,1075
457,163,144,19,4.6,8929,3,5,3,77,8640
429,124,73,51,4.6,8930,9,2,2,353,2190
238,105,44,61,4.4,8931,8,6,2,289,1100
219,101,38,63,4.3,8932,4,5,2,340,570
223,93,28,65,3.5,8933,8,4,3,244,700
152,84,29,55,3.7,8934,3,4,1,191,1740
156,80,24,56,3.3,8935,4,3,3,95,360
271,103,46,57,3.6,8936,6,1,3,6,4140
438,129,77,52,3.9,8937,9,2,2,316,2310
371,140,98,42,4.7,8938,4,6,3,293,1470
393,117,67,50,3.2,8939,9,4,2,322,2010
208,91,37,54,4.6,8940,4,5,2,109,555
316,110,52,58,4.6,8941,9,3,2,207,1560
338,109,48,61,3.9,8942,4,6,1,358,720
360,135,95,40,3.4,8943,6,3,2,128,8550
344,122,72,50,4.3,8944,10,5,3,140,1800
205,93,35,58,3.5,8945,1,5,1,351,1400
189,82,20,62,3.3,8946,9,5,2,57,600
532,187,183,4,3.3,8947,4,1,3,275,2745
322,119,68,51,3.9,8948,1,1,3,365,2720
563,171,161,10,3.4,8949,1,2,1,78,6440
174,85,19,66,4.4,8950,3,4,1,209,1140
195,84,26,58,4.1,8951,8,1,1,313,650
323,102,50,52,3.9,8952,2,4,2,146,1750
435,144,104,40,4.2,8953,5,2,3,40,2080
531,166,157,9,4.8,8954,6,6,3,338,14130
221,102,49,53,4.4,8955,4,6,3,102,735
328,127,79,48,4.7,8956,4,2,1,257,1185
397,129,86,43,3.1,8957,3,5,3,287,5160
223,93,39,54,4.5,8958,7,5,1,318,2730
153,77,17,60,3.1,8959,1,3,1,118,680
562,158,141,17,3.4,8960,3,4,2,313,8460
249,108,48,60,4.9,8961,8,4,1,365,1200
173,78,19,59,5.0,8962,4,1,1,181,285
472,142,107,35,3.5,8963,1,1,1,106,4280
172,87,30,57,4.3,8964,9,2,3,137,900
515,144,109,35,4.3,8965,10,6,1,16,2725
321,119,70,49,4.2,8966,7,6,1,339,4900
287,110,54,56,3.2,8967,6,6,1,274,4860
554,165,155,10,4.8,8968,8,3,1,299,3875
221,101,43,58,4.8,8969,8,4,2,83,1075
518,154,132,22,3.1,8970,6,1,2,17,11880
362,109,56,53,3.2,8971,3,5,1,227,3360
439,129,89,40,3.4,8972,4,2,1,65,1335
315,107,47,60,3.4,8973,6,2,1,205,4230
286,112,59,53,4.9,8974,6,1,3,149,5310
598,171,166,5,5.0,8975,7,5,1,129,11620
361,126,71,55,4.3,8976,7,4,1,276,4970
442,143,110,33,5.0,8977,6,5,2,41,9900
492,147,116,31,4.7,8978,1,6,3,62,4640
506,168,158,10,4.8,8979,8,6,1,185,3950
184,80,20,60,4.0,8980,10,4,2,250,500
166,83,18,65,4.4,8981,7,2,3,9,1260
545,150,126,24,3.9,8982,10,3,2,74,3150
359,119,66,53,3.8,8983,9,6,3,259,1980
360,128,84,44,3.7,8984,4,5,3,222,1260
366,123,68,55,4.6,8985,5,2,3,222,1360
566,163,148,15,4.2,8986,8,3,1,191,3700
257,109,59,50,4.1,8987,5,1,3,58,1180
525,184,184,0,4.1,8988,6,1,3,212,16560
553,165,154,11,3.2,8989,8,1,1,197,3850
205,98,37,61,4.0,8990,8,2,1,6,925
448,155,136,19,4.9,8991,5,5,3,154,2720
196,90,30,60,3.1,8992,3,5,2,207,1800
231,103,41,62,3.2,8993,9,3,1,353,1230
428,123,76,47,3.4,8994,3,1,2,23,4560
584,162,154,8,5.0,8995,8,2,3,254,3850
472,135,96,39,4.5,8996,10,6,2,355,2400
489,132,94,38,4.4,8997,9,6,2,38,2820
488,159,143,16,3.7,8998,4,5,1,123,2145
413,143,102,41,4.9,8999,8,4,1,308,2550
257,105,49,56,3.5,9000,2,3,2,47,1715
299,104,48,56,3.9,9001,10,6,1,171,1200
261,103,39,64,4.7,9002,10,2,1,216,975
599,186,183,3,4.3,9003,9,1,2,103,5490
250,105,41,64,3.2,9004,9,2,2,348,1230
160,82,16,66,4.9,9005,9,5,1,205,480
415,144,114,30,4.3,9006,8,5,1,142,2850
226,99,39,60,4.3,9007,10,2,3,10,975
335,119,61,58,3.1,9008,4,1,3,249,915
192,92,38,54,3.9,9009,10,1,3,157,950
587,156,131,25,4.4,9010,2,3,1,304,4585
198,90,25,65,4.8,9011,4,5,2,101,375
409,133,87,46,3.1,9012,5,1,2,141,1740
460,167,155,12,3.8,9013,6,2,3,325,13950
355,118,65,53,4.6,9014,10,6,2,96,1625
387,115,55,60,4.7,9015,7,2,2,93,3850
268,101,41,60,4.3,9016,10,4,1,86,1025
322,106,42,64,3.4,9017,2,4,1,288,1470
429,122,71,51,4.9,9018,3,4,2,72,4260
482,157,131,26,3.7,9019,3,1,2,169,7860
353,123,70,53,3.2,9020,1,5,2,23,2800
188,80,23,57,4.9,9021,7,6,2,231,1610
591,189,189,0,3.5,9022,2,6,1,194,6615
500,131,85,46,4.8,9023,3,2,1,89,5100
594,163,152,11,3.2,9024,10,6,3,3,3800
517,153,131,22,3.7,9025,6,1,2,31,11790
486,138,103,35,3.6,9026,9,4,1,207,3090
467,131,83,48,4.8,9027,5,4,2,322,1660
247,97,38,59,4.6,9028,1,1,1,169,1520
535,163,154,9,4.1,9029,10,2,3,267,3850
403,121,70,51,4.1,9030,10,6,1,174,1750
504,146,120,26,4.7,9031,6,3,1,293,10800
