Transaction_ID,Food_Item
3058,Veg Sandwich
3058,Cold Drink
3058,Masala Dosa
3059,Vada Pav
3059,Cold Drink
3060,Masala Dosa
3060,Tea
3060,Coffee
3061,Veg Thali
3061,Masala Dosa
3062,Masala Dosa
3062,Tea
3063,Veg Thali
3064,Coffee
3065,Masala Dosa
3065,Tea
3066,Samosa
3067,Tea
3067,Coffee
3068,Tea
3069,Tea
3070,Coffee
3070,Tea
3071,Tea
3072,Veg Thali
3073,Vada Pav
3073,Cold Drink
3073,Tea
3074,Coffee
3075,Veg Thali
3076,Idli
3076,Tea
3077,Coffee
3077,Masala Dosa
3078,Veg Sandwich
3078,Cold Drink
3079,Pav Bhaji
3079,Cold Drink
3080,Tea
3081,Pav Bhaji
3081,Cold Drink
3082,Idli
3082,Tea
3083,Samosa
3083,Tea
3084,Masala Dosa
3085,Pav Bhaji
3085,Cold Drink
3086,Pav Bhaji
3087,Tea
3088,Masala Dosa
3088,Tea
3089,Pav Bhaji
3090,Vada Pav
3090,Cold Drink
3091,Vada Pav
3091,Cold Drink
3092,Vada Pav
3092,Cold Drink
3093,Tea
3094,Idli
3094,Masala Dosa
3095,Tea
3096,Veg Thali
3097,Cold Drink
3098,Tea
3099,Tea
3100,Samosa
3100,Tea
3101,Pav Bhaji
3102,Masala Dosa
3103,Veg Thali
3103,Vada Pav
3104,Coffee
3104,Samosa
3105,Tea
3106,Veg Thali
3107,Vada Pav
3107,Cold Drink
3108,Masala Dosa
3108,Tea
3109,Samosa
3109,Tea
3110,Vada Pav
3110,Cold Drink
3111,Masala Dosa
3111,Tea
3112,Tea
3113,Idli
3113,Tea
3114,Samosa
3114,Tea
3115,Veg Thali
3115,Veg Sandwich
3116,Idli
3116,Tea
3117,Samosa
3117,Tea
3118,Veg Sandwich
3119,Veg Sandwich
3119,Cold Drink
3120,Veg Sandwich
3120,Cold Drink
3121,Veg Thali
3122,Coffee
3123,Idli
3123,Tea
3124,Pav Bhaji
3125,Pav Bhaji
3126,Veg Sandwich
3127,Samosa
3127,Tea
3128,Tea
3129,Vada Pav
3129,Cold Drink
3130,Veg Thali
3131,Masala Dosa
3131,Tea
3132,Coffee
3133,Masala Dosa
3133,Tea
3134,Pav Bhaji
3134,Cold Drink
3135,Veg Sandwich
3136,Coffee
3137,Coffee
3138,Idli
3139,Coffee
3140,Samosa
3141,Masala Dosa
3142,Idli
3143,Veg Sandwich
3143,Cold Drink
3144,Veg Thali
3145,Cold Drink
3146,Coffee
3147,Samosa
3147,Tea
3148,Masala Dosa
3148,Tea
3149,Samosa
3149,Tea
3150,Veg Sandwich
3150,Cold Drink
3151,Tea
3152,Masala Dosa
3153,Samosa
3153,Tea
3154,Coffee
3154,Pav Bhaji
3155,Masala Dosa
3156,Idli
3156,Tea
3157,Tea
3158,Cold Drink
3159,Tea
3160,Masala Dosa
3160,Tea
3161,Samosa
3161,Tea
3162,Masala Dosa
3162,Pav Bhaji
3163,Vada Pav
3164,Idli
3165,Idli
3165,Tea
3166,Tea
3167,Pav Bhaji
3168,Vada Pav
3168,Cold Drink
3169,Masala Dosa
3169,Tea
3169,Coffee
3170,Pav Bhaji
3170,Cold Drink
3171,Masala Dosa
3171,Tea
3172,Idli
3172,Tea
3173,Veg Sandwich
3173,Cold Drink
3174,Samosa
3174,Tea
3175,Idli
3175,Tea
3176,Coffee
3177,Tea
3177,Pav Bhaji
3178,Vada Pav
3179,Masala Dosa
3179,Vada Pav
3180,Coffee
3181,Veg Thali
3182,Vada Pav
3183,Pav Bhaji
3183,Cold Drink
3184,Pav Bhaji
3185,Cold Drink
3186,Veg Thali
3187,Masala Dosa
3188,Samosa
3188,Tea
3189,Idli
3189,Veg Thali
3190,Coffee
3191,Idli
3191,Tea
3192,Veg Thali
3193,Masala Dosa
3193,Tea
3194,Veg Sandwich
3194,Cold Drink
3195,Samosa
3195,Tea
3196,Vada Pav
3196,Cold Drink
3197,Vada Pav
3197,Coffee
3198,Vada Pav
3198,Cold Drink
3199,Pav Bhaji
3200,Tea
3201,Samosa
3201,Tea
3202,Idli
3203,Tea
3204,Samosa
3205,Tea
3206,Coffee
3207,Samosa
3207,Tea
3207,Cold Drink
3208,Masala Dosa
3208,Tea
3209,Idli
3209,Tea
3210,Samosa
3210,Coffee
3211,Tea
3212,Vada Pav
3212,Cold Drink
3213,Vada Pav
3213,Cold Drink
3214,Tea
3215,Cold Drink
3216,Cold Drink
3217,Cold Drink
3218,Cold Drink
3219,Samosa
3220,Samosa
3220,Tea
3221,Vada Pav
3221,Cold Drink
3222,Pav Bhaji
3222,Cold Drink
3222,Masala Dosa
3223,Vada Pav
3223,Cold Drink
3224,Veg Sandwich
3224,Cold Drink
3224,Veg Thali
3225,Pav Bhaji
3225,Veg Sandwich
3226,Masala Dosa
3226,Tea
3227,Cold Drink
3228,Veg Thali
3229,Coffee
3230,Pav Bhaji
3230,Cold Drink
3231,Pav Bhaji
3232,Samosa
3232,Tea
3232,Veg Sandwich
3233,Masala Dosa
3233,Tea
3234,Masala Dosa
3235,Masala Dosa
3235,Tea
3236,Idli
3236,Tea
3237,Veg Thali
3238,Vada Pav
3238,Cold Drink
3238,Veg Thali
3239,Tea
3240,Vada Pav
3240,Cold Drink
3240,Veg Thali
3241,Masala Dosa
3242,Cold Drink
3243,Tea
3244,Pav Bhaji
3245,Veg Sandwich
3246,Veg Thali
3246,Samosa
3247,Cold Drink
3248,Pav Bhaji
3249,Pav Bhaji
3249,Masala Dosa
3250,Veg Thali
3250,Tea
3251,Masala Dosa
3251,Tea
3251,Samosa
3252,Vada Pav
3252,Cold Drink
3253,Idli
3254,Cold Drink
3255,Idli
3256,Idli
3256,Tea
3256,Pav Bhaji
3257,Tea
3257,Cold Drink
3258,Cold Drink
3259,Tea
3260,Vada Pav
3260,Cold Drink
3261,Vada Pav
3261,Idli
3262,Veg Thali
3262,Pav Bhaji
3263,Masala Dosa
3264,Coffee
3264,Pav Bhaji
3265,Coffee
3266,Veg Thali
3267,Cold Drink
3268,Masala Dosa
3268,Tea
3269,Veg Thali
3270,Pav Bhaji
3271,Samosa
3272,Vada Pav
3272,Cold Drink
3272,Veg Thali
3273,Cold Drink
3274,Veg Sandwich
3275,Cold Drink
3276,Vada Pav
3276,Cold Drink
3277,Cold Drink
3278,Tea
3278,Masala Dosa
3279,Veg Sandwich
3280,Pav Bhaji
3280,Cold Drink
3281,Cold Drink
3282,Veg Sandwich
3282,Cold Drink
3283,Cold Drink
3284,Vada Pav
3284,Cold Drink
3285,Cold Drink
3286,Veg Sandwich
3286,Cold Drink
3287,Pav Bhaji
3288,Masala Dosa
3289,Samosa
3289,Tea
3290,Veg Thali
3291,Idli
3291,Tea
3292,Cold Drink
3293,Veg Sandwich
3294,Coffee
3294,Veg Sandwich
3295,Idli
3295,Tea
3296,Samosa
3296,Tea
3297,Vada Pav
3297,Cold Drink
3297,Tea
3298,Coffee
3298,Cold Drink
3299,Cold Drink
3300,Tea
3300,Coffee
3301,Veg Sandwich
3301,Cold Drink
3302,Masala Dosa
3302,Tea
3303,Pav Bhaji
3303,Cold Drink
3303,Veg Thali
3304,Samosa
3305,Coffee
3305,Pav Bhaji
3306,Tea
3306,Masala Dosa
3307,Samosa
3307,Tea
3308,Tea
3309,Veg Sandwich
3309,Cold Drink
3309,Coffee
3310,Veg Thali
3310,Coffee
3311,Cold Drink
3312,Vada Pav
3312,Cold Drink
3313,Tea
3314,Tea
3314,Samosa
3315,Veg Sandwich
3315,Cold Drink
3316,Veg Sandwich
3317,Pav Bhaji
3317,Cold Drink
3318,Veg Sandwich
3318,Cold Drink
3319,Coffee
3319,Tea
3320,Masala Dosa
3320,Tea
3321,Vada Pav
3321,Cold Drink
3322,Veg Thali
3323,Masala Dosa
3324,Coffee
3325,Samosa
3326,Vada Pav
3326,Cold Drink
3327,Vada Pav
3327,Cold Drink
3327,Veg Sandwich
3328,Veg Thali
3329,Vada Pav
3329,Cold Drink
3330,Samosa
3331,Cold Drink
3332,Masala Dosa
3332,Tea
3333,Veg Sandwich
3333,Cold Drink
3334,Veg Thali
3334,Pav Bhaji
3335,Veg Thali
3336,Tea
3337,Veg Sandwich
3337,Cold Drink
3337,Pav Bhaji
3338,Masala Dosa
3338,Tea
3339,Idli
3339,Tea
3339,Coffee
3340,Pav Bhaji
3340,Cold Drink
3340,Veg Sandwich
3341,Cold Drink
3342,Vada Pav
3342,Cold Drink
3343,Pav Bhaji
3344,Idli
3344,Tea
3345,Masala Dosa
3345,Tea
3345,Samosa
3346,Vada Pav
3347,Veg Sandwich
3347,Cold Drink
3348,Masala Dosa
3348,Tea
3349,Samosa
3349,Tea
3350,Pav Bhaji
3350,Cold Drink
3351,Masala Dosa
3351,Tea
3351,Vada Pav
3352,Masala Dosa
3352,Tea
3353,Cold Drink
3354,Pav Bhaji
3354,Cold Drink
3355,Tea
3356,Cold Drink
3357,Cold Drink
3358,Vada Pav
3358,Cold Drink
3359,Vada Pav
3359,Cold Drink
3360,Veg Sandwich
3361,Tea
3362,Cold Drink
3363,Samosa
3363,Tea
3364,Tea
3365,Tea
3366,Veg Thali
3367,Veg Sandwich
3367,Cold Drink
3368,Veg Sandwich
3369,Coffee
3370,Cold Drink
3371,Masala Dosa
3371,Tea
3372,Samosa
3372,Tea
3372,Masala Dosa
3373,Veg Thali
3373,Vada Pav
3374,Veg Thali
3375,Veg Thali
3376,Veg Sandwich
3376,Cold Drink
3377,Masala Dosa
3377,Tea
3377,Pav Bhaji
3378,Idli
3379,Cold Drink
3380,Vada Pav
3380,Cold Drink
3381,Pav Bhaji
3382,Veg Sandwich
3383,Veg Thali
3383,Veg Sandwich
3384,Cold Drink
3385,Idli
3385,Tea
3386,Tea
3387,Veg Thali
3388,Idli
3388,Tea
3389,Masala Dosa
3389,Tea
3390,Tea
3390,Masala Dosa
3391,Tea
3392,Coffee
3392,Vada Pav
3393,Coffee
3393,Vada Pav
3394,Masala Dosa
3394,Tea
3395,Vada Pav
3396,Vada Pav
3397,Masala Dosa
3397,Tea
3398,Coffee
3399,Tea
3399,Cold Drink
3400,Vada Pav
3401,Idli
3401,Tea
3402,Samosa
3403,Veg Sandwich
3403,Cold Drink
3404,Veg Thali
3404,Idli
3405,Veg Sandwich
3405,Samosa
3406,Cold Drink
3407,Pav Bhaji
3407,Vada Pav
3408,Coffee
3409,Coffee
3410,Veg Thali
3411,Vada Pav
3411,Cold Drink
3412,Veg Thali
3413,Samosa
3413,Tea
3413,Cold Drink
3414,Veg Thali
3414,Tea
3415,Vada Pav
3415,Cold Drink
3416,Masala Dosa
3416,Tea
3416,Veg Thali
3417,Masala Dosa
3418,Samosa
3418,Tea
3419,Masala Dosa
3419,Tea
3420,Pav Bhaji
3420,Cold Drink
3421,Pav Bhaji
3422,Veg Sandwich
3422,Cold Drink
3423,Pav Bhaji
3424,Vada Pav
3425,Idli
3426,Samosa
3426,Tea
3427,Pav Bhaji
3428,Samosa
3429,Vada Pav
3430,Tea
3431,Coffee
3432,Samosa
3432,Tea
3433,Veg Thali
3433,Pav Bhaji
3434,Vada Pav
3434,Cold Drink
3435,Pav Bhaji
3435,Cold Drink
3436,Tea
3437,Pav Bhaji
3437,Cold Drink
3438,Masala Dosa
3438,Tea
3439,Cold Drink
3440,Cold Drink
3441,Masala Dosa
3441,Tea
3442,Tea
3443,Masala Dosa
3444,Veg Sandwich
3444,Cold Drink
3445,Pav Bhaji
3446,Samosa
3446,Tea
3447,Vada Pav
3447,Cold Drink
3448,Tea
3449,Masala Dosa
3449,Tea
3449,Vada Pav
3450,Tea
3451,Tea
3452,Samosa
3452,Tea
3452,Idli
3453,Vada Pav
3453,Cold Drink
3454,Samosa
3454,Tea
3455,Vada Pav
3456,Vada Pav
3457,Veg Thali
3458,Pav Bhaji
3458,Cold Drink
3459,Veg Sandwich
3459,Cold Drink
3460,Idli
3461,Veg Sandwich
3461,Cold Drink
3462,Coffee
3463,Veg Thali
3464,Cold Drink
3465,Masala Dosa
3465,Tea
3465,Samosa
3466,Cold Drink
3467,Vada Pav
3468,Veg Sandwich
3468,Cold Drink
3469,Idli
3470,Coffee
3471,Tea
3472,Vada Pav
3472,Cold Drink
3473,Tea
3473,Samosa
3474,Samosa
3474,Tea
3475,Pav Bhaji
3475,Cold Drink
3476,Cold Drink
3476,Masala Dosa
3477,Idli
3477,Tea
3478,Masala Dosa
3478,Tea
3479,Veg Sandwich
3479,Cold Drink
3479,Idli
3480,Idli
3480,Tea
3481,Coffee
3481,Pav Bhaji
3482,Samosa
3482,Pav Bhaji
3483,Veg Thali
3484,Cold Drink
3484,Tea
3485,Pav Bhaji
3486,Samosa
3486,Tea
3487,Cold Drink
3487,Vada Pav
3488,Veg Sandwich
3488,Cold Drink
3489,Idli
3489,Vada Pav
3490,Vada Pav
3490,Samosa
3491,Masala Dosa
3492,Vada Pav
3492,Cold Drink
3493,Cold Drink
3494,Idli
3495,Pav Bhaji
3495,Cold Drink
3495,Veg Thali
3496,Pav Bhaji
3497,Veg Sandwich
3498,Tea
3499,Idli
3500,Idli
3501,Veg Sandwich
3501,Cold Drink
3502,Cold Drink
3503,Samosa
3503,Tea
3504,Vada Pav
3504,Veg Thali
3505,Idli
3505,Tea
3505,Vada Pav
3506,Coffee
3507,Coffee
3508,Coffee
3509,Vada Pav
3510,Coffee
3510,Veg Thali
3511,Tea
3512,Idli
3512,Pav Bhaji
3513,Cold Drink
3514,Pav Bhaji
3514,Cold Drink
3515,Cold Drink
3516,Veg Sandwich
3516,Cold Drink
3517,Masala Dosa
3518,Vada Pav
3519,Vada Pav
3519,Cold Drink
3520,Masala Dosa
3520,Tea
3521,Samosa
3521,Tea
3522,Cold Drink
3523,Coffee
3523,Vada Pav
3524,Samosa
3525,Tea
3525,Pav Bhaji
3526,Samosa
3526,Tea
3527,Coffee
3528,Coffee
3529,Veg Sandwich
3529,Cold Drink
3530,Vada Pav
3531,Veg Sandwich
3532,Veg Sandwich
3533,Tea
3534,Masala Dosa
3534,Tea
3535,Tea
3536,Vada Pav
3536,Cold Drink
3536,Tea
3537,Samosa
3537,Tea
3538,Tea
3539,Veg Thali
3539,Veg Sandwich
3540,Samosa
3541,Veg Thali
3541,Pav Bhaji
3542,Tea
3543,Cold Drink
3544,Vada Pav
3545,Idli
3545,Tea
3546,Masala Dosa
3546,Tea
3547,Idli
3547,Tea
3548,Pav Bhaji
3548,Cold Drink
3549,Vada Pav
3549,Cold Drink
3550,Tea
3551,Veg Sandwich
3552,Vada Pav
3553,Idli
3553,Tea
3554,Masala Dosa
3554,Tea
3555,Vada Pav
3556,Masala Dosa
3557,Idli
3558,Pav Bhaji
3558,Cold Drink
3559,Cold Drink
3560,Samosa
3560,Tea
3561,Coffee
3562,Pav Bhaji
3562,Cold Drink
3563,Cold Drink
3564,Pav Bhaji
3564,Cold Drink
3564,Tea
3565,Pav Bhaji
3565,Cold Drink
3566,Cold Drink
3567,Veg Thali
3568,Tea
3569,Idli
3570,Samosa
3571,Samosa
3571,Tea
3572,Samosa
3572,Tea
3573,Cold Drink
3573,Coffee
3574,Cold Drink
3575,Veg Sandwich
3576,Masala Dosa
3576,Tea
3577,Tea
3577,Coffee
3578,Samosa
3578,Tea
3579,Coffee
3580,Tea
3580,Pav Bhaji
3581,Masala Dosa
3581,Tea
3582,Veg Thali
3583,Tea
3584,Veg Sandwich
3585,Veg Sandwich
3585,Cold Drink
3586,Cold Drink
3587,Idli
3587,Tea
3588,Tea
3589,Tea
3590,Veg Sandwich
3591,Vada Pav
3592,Vada Pav
3592,Cold Drink
3593,Vada Pav
3593,Cold Drink
3594,Cold Drink
3594,Idli
3595,Tea
3596,Veg Thali
3597,Vada Pav
3598,Samosa
3598,Tea
3598,Idli
3599,Vada Pav
3599,Cold Drink
3600,Samosa
3600,Tea
3600,Vada Pav
3601,Coffee
3602,Pav Bhaji
3602,Cold Drink
3603,Masala Dosa
3603,Tea
3604,Masala Dosa
3605,Tea
3606,Veg Sandwich
3606,Cold Drink
3607,Veg Sandwich
3607,Cold Drink
3608,Samosa
3608,Tea
3609,Samosa
3609,Tea
3610,Vada Pav
3610,Cold Drink
3611,Pav Bhaji
3612,Samosa
3612,Tea
3613,Coffee
3614,Samosa
3614,Tea
3615,Pav Bhaji
3616,Vada Pav
3616,Cold Drink
3617,Idli
3618,Samosa
3619,Coffee
3620,Idli
3620,Tea
3620,Veg Thali
3621,Samosa
3621,Tea
3621,Veg Sandwich
3622,Cold Drink
3623,Vada Pav
3623,Cold Drink
3624,Masala Dosa
3624,Tea
3624,Samosa
3625,Vada Pav
3625,Cold Drink
3626,Samosa
3626,Tea
3627,Veg Thali
3628,Coffee
3629,Tea
3630,Veg Thali
3631,Tea
3631,Idli
3632,Veg Thali
3632,Masala Dosa
3633,Coffee
3634,Coffee
3635,Veg Thali
3636,Idli
3636,Tea
3637,Masala Dosa
3637,Tea
3638,Samosa
3638,Tea
3639,Cold Drink
3640,Tea
3641,Cold Drink
3642,Veg Sandwich
3642,Cold Drink
3643,Tea
3644,Pav Bhaji
3644,Cold Drink
3645,Pav Bhaji
3645,Cold Drink
3646,Samosa
3646,Tea
3647,Pav Bhaji
3647,Cold Drink
3648,Pav Bhaji
3649,Tea
3650,Masala Dosa
3650,Tea
3650,Veg Thali
3651,Idli
3652,Samosa
3652,Tea
3653,Tea
3654,Pav Bhaji
3654,Cold Drink
3654,Coffee
3655,Coffee
3655,Veg Thali
3656,Tea
3656,Coffee
3657,Vada Pav
3658,Masala Dosa
3658,Tea
3659,Idli
3660,Veg Thali
3660,Tea
3661,Veg Sandwich
3662,Veg Sandwich
3662,Cold Drink
3662,Coffee
3663,Samosa
3664,Veg Thali
3665,Pav Bhaji
3665,Cold Drink
3666,Pav Bhaji
3666,Cold Drink
3666,Veg Thali
3667,Coffee
3668,Samosa
3669,Samosa
3669,Tea
3669,Veg Sandwich
3670,Vada Pav
3670,Cold Drink
3671,Tea
3672,Samosa
3672,Tea
3673,Pav Bhaji
3674,Veg Sandwich
3675,Veg Thali
3676,Veg Sandwich
3676,Cold Drink
3677,Samosa
3677,Tea
3678,Tea
3679,Vada Pav
3680,Samosa
3680,Tea
3681,Idli
3682,Tea
3683,Samosa
3683,Tea
3684,Coffee
3685,Veg Thali
3686,Coffee
3687,Veg Thali
3688,Samosa
3688,Tea
3689,Masala Dosa
3690,Masala Dosa
3690,Coffee
3691,Veg Sandwich
3691,Cold Drink
3692,Coffee
3693,Masala Dosa
3693,Tea
3694,Idli
3695,Pav Bhaji
3696,Coffee
3697,Cold Drink
3697,Vada Pav
3698,Masala Dosa
3699,Coffee
3700,Cold Drink
3701,Tea
3701,Veg Thali
3702,Tea
3702,Veg Thali
3703,Idli
3703,Samosa
3704,Samosa
3704,Tea
3705,Vada Pav
3705,Cold Drink
3706,Cold Drink
3707,Veg Thali
3707,Cold Drink
3708,Samosa
3708,Tea
3709,Tea
3710,Cold Drink
3711,Coffee
3712,Samosa
3712,Tea
3713,Tea
3713,Masala Dosa
3714,Tea
3714,Veg Thali
3715,Cold Drink
3716,Cold Drink
3717,Veg Sandwich
3717,Cold Drink
3718,Masala Dosa
3718,Tea
3719,Idli
3719,Tea
3719,Samosa
3720,Veg Thali
3721,Idli
3722,Tea
3722,Veg Thali
3723,Coffee
3724,Masala Dosa
3724,Tea
3725,Idli
3725,Tea
3725,Vada Pav
3726,Cold Drink
3727,Idli
3727,Tea
3728,Masala Dosa
3728,Tea
3729,Vada Pav
3729,Cold Drink
3730,Vada Pav
3731,Tea
3732,Vada Pav
3733,Vada Pav
3734,Idli
3734,Tea
3735,Veg Sandwich
3735,Cold Drink
3736,Samosa
3736,Tea
3736,Veg Thali
3737,Masala Dosa
3737,Tea
3737,Vada Pav
3738,Samosa
3738,Tea
3739,Pav Bhaji
3739,Cold Drink
3740,Cold Drink
3741,Coffee
3742,Coffee
3742,Pav Bhaji
3743,Veg Thali
3744,Cold Drink
3745,Idli
3745,Tea
3746,Cold Drink
3747,Veg Sandwich
3747,Cold Drink
3748,Masala Dosa
3748,Coffee
3749,Veg Sandwich
3749,Cold Drink
3750,Tea
3751,Samosa
3751,Tea
3752,Samosa
3753,Cold Drink
3754,Coffee
3755,Cold Drink
3755,Pav Bhaji
3756,Pav Bhaji
3756,Cold Drink
3757,Veg Thali
3758,Veg Sandwich
3758,Cold Drink
3759,Idli
3759,Tea
3760,Idli
3761,Veg Thali
3761,Veg Sandwich
3762,Coffee
3763,Vada Pav
3763,Cold Drink
3763,Veg Thali
3764,Idli
3764,Tea
3764,Coffee
3765,Veg Thali
3766,Veg Sandwich
3766,Cold Drink
3767,Idli
3767,Tea
3768,Veg Sandwich
3768,Cold Drink
3769,Veg Sandwich
3769,Cold Drink
3769,Veg Thali
3770,Cold Drink
3771,Cold Drink
3771,Samosa
3772,Veg Thali
3772,Masala Dosa
3773,Tea
3774,Samosa
3774,Tea
3774,Pav Bhaji
3775,Masala Dosa
3776,Tea
3777,Samosa
3778,Idli
3778,Tea
3779,Pav Bhaji
3779,Masala Dosa
3780,Veg Thali
3780,Cold Drink
3781,Masala Dosa
3781,Tea
3781,Idli
3782,Coffee
3783,Tea
3784,Tea
3784,Cold Drink
3785,Coffee
3786,Cold Drink
3787,Pav Bhaji
3787,Cold Drink
3788,Tea
3789,Coffee
3789,Cold Drink
3790,Veg Sandwich
3791,Vada Pav
3792,Masala Dosa
3792,Tea
3793,Idli
3793,Tea
3794,Veg Thali
3794,Tea
3795,Vada Pav
3795,Cold Drink
3796,Coffee
3797,Samosa
3797,Tea
3798,Samosa
3798,Tea
3798,Veg Thali
3799,Idli
3799,Tea
3800,Veg Sandwich
3800,Cold Drink
3801,Cold Drink
3802,Veg Sandwich
3803,Cold Drink
3804,Coffee
3804,Vada Pav
3805,Veg Thali
3806,Veg Sandwich
3807,Masala Dosa
3807,Tea
3807,Idli
3808,Samosa
3808,Tea
3809,Samosa
3809,Tea
3810,Coffee
3811,Samosa
3811,Tea
3812,Vada Pav
3813,Cold Drink
3814,Idli
3815,Idli
3815,Tea
3815,Veg Sandwich
3816,Vada Pav
3816,Cold Drink
3817,Masala Dosa
3817,Tea
3818,Cold Drink
3819,Coffee
3820,Samosa
3821,Veg Thali
3822,Samosa
3822,Tea
3823,Vada Pav
3823,Cold Drink
3824,Idli
3824,Tea
3825,Veg Sandwich
3825,Cold Drink
3826,Idli
3826,Tea
3827,Pav Bhaji
3828,Coffee
3829,Vada Pav
3829,Cold Drink
3830,Cold Drink
3831,Cold Drink
3832,Samosa
3832,Tea
3832,Idli
3833,Pav Bhaji
3833,Cold Drink
3834,Vada Pav
3834,Cold Drink
3835,Veg Thali
3836,Samosa
3837,Tea
3838,Idli
3839,Cold Drink
3840,Cold Drink
3841,Pav Bhaji
3842,Idli
3843,Veg Sandwich
3843,Cold Drink
3844,Masala Dosa
3844,Tea
3844,Coffee
3845,Pav Bhaji
3846,Masala Dosa
3846,Tea
3847,Tea
3848,Tea
3849,Veg Sandwich
3849,Cold Drink
3849,Samosa
3850,Coffee
3851,Idli
3851,Vada Pav
3852,Pav Bhaji
3852,Cold Drink
3853,Vada Pav
3854,Masala Dosa
3854,Tea
3855,Veg Thali
3856,Vada Pav
3856,Cold Drink
3857,Masala Dosa
3857,Tea
3857,Samosa
3858,Masala Dosa
3858,Tea
3858,Veg Sandwich
3859,Pav Bhaji
3860,Samosa
3860,Tea
3861,Cold Drink
3862,Masala Dosa
3862,Tea
3863,Pav Bhaji
3863,Cold Drink
3864,Vada Pav
3865,Tea
3866,Idli
3866,Tea
3867,Veg Thali
3867,Coffee
3868,Masala Dosa
3868,Tea
3869,Veg Sandwich
3869,Cold Drink
3870,Veg Thali
3871,Pav Bhaji
3871,Cold Drink
3872,Veg Thali
3872,Idli
3873,Masala Dosa
3874,Cold Drink
3875,Idli
3875,Tea
3876,Samosa
3876,Tea
3877,Veg Thali
3878,Veg Sandwich
3878,Cold Drink
3879,Pav Bhaji
3879,Masala Dosa
3880,Cold Drink
3881,Pav Bhaji
3882,Veg Sandwich
3882,Cold Drink
3882,Idli
3883,Idli
3884,Veg Sandwich
3884,Cold Drink
3884,Tea
3885,Idli
3886,Cold Drink
3887,Vada Pav
3887,Cold Drink
3887,Veg Sandwich
3888,Coffee
3889,Pav Bhaji
3889,Cold Drink
3890,Masala Dosa
3890,Tea
3891,Cold Drink
3892,Tea
3893,Veg Sandwich
3893,Cold Drink
3893,Tea
3894,Vada Pav
3894,Cold Drink
3895,Vada Pav
3895,Cold Drink
3895,Idli
3896,Pav Bhaji
3896,Cold Drink
3897,Veg Sandwich
3897,Cold Drink
3898,Masala Dosa
3898,Tea
3899,Cold Drink
3900,Veg Sandwich
3901,Veg Sandwich
3901,Cold Drink
3901,Vada Pav
3902,Veg Thali
3902,Pav Bhaji
3903,Idli
3904,Veg Thali
3904,Tea
3905,Coffee
3906,Samosa
3906,Tea
3907,Masala Dosa
3907,Tea
3908,Pav Bhaji
3909,Coffee
3910,Pav Bhaji
3911,Masala Dosa
3911,Tea
3912,Cold Drink
3913,Veg Sandwich
3913,Cold Drink
3914,Idli
3914,Tea
3914,Vada Pav
3915,Cold Drink
3916,Cold Drink
3917,Pav Bhaji
3918,Veg Sandwich
3919,Coffee
3920,Veg Sandwich
3920,Cold Drink
3920,Veg Thali
3921,Idli
3921,Tea
3922,Samosa
3922,Tea
3923,Tea
3924,Tea
3925,Veg Sandwich
3925,Cold Drink
3926,Tea
3927,Veg Thali
3927,Pav Bhaji
3928,Veg Sandwich
3929,Pav Bhaji
3930,Idli
3930,Tea
3931,Tea
3932,Veg Sandwich
3933,Veg Thali
3934,Cold Drink
3935,Idli
3936,Veg Thali
3936,Tea
3937,Coffee
3938,Masala Dosa
3938,Tea
3938,Veg Thali
3939,Samosa
3940,Veg Thali
3941,Tea
3941,Veg Thali
3942,Pav Bhaji
3942,Cold Drink
3943,Idli
3943,Tea
3944,Pav Bhaji
3945,Coffee
3946,Coffee
3946,Veg Sandwich
3947,Pav Bhaji
3947,Cold Drink
3948,Masala Dosa
3948,Tea
3949,Samosa
3949,Tea
3950,Pav Bhaji
3951,Veg Thali
3952,Veg Thali
3953,Coffee
3953,Vada Pav
3954,Vada Pav
3955,Masala Dosa
3955,Tea
3955,Cold Drink
3956,Coffee
3957,Veg Sandwich
3957,Cold Drink
3958,Veg Thali
3959,Veg Sandwich
3960,Pav Bhaji
3960,Cold Drink
3960,Masala Dosa
3961,Pav Bhaji
3961,Cold Drink
3962,Samosa
3962,Tea
3963,Pav Bhaji
3964,Tea
3965,Veg Thali
3965,Pav Bhaji
3966,Idli
3967,Tea
3968,Pav Bhaji
3968,Cold Drink
3969,Idli
3969,Tea
3970,Veg Thali
3971,Idli
3971,Tea
3972,Pav Bhaji
3972,Cold Drink
3973,Cold Drink
3974,Pav Bhaji
3975,Idli
3975,Tea
3976,Tea
3977,Samosa
3978,Masala Dosa
3978,Tea
3979,Cold Drink
3980,Cold Drink
3981,Cold Drink
3982,Idli
3982,Tea
3983,Coffee
3984,Masala Dosa
3985,Masala Dosa
3985,Tea
3986,Pav Bhaji
3986,Cold Drink
3987,Samosa
3987,Tea
3988,Tea
3989,Pav Bhaji
3990,Coffee
3991,Coffee
3992,Masala Dosa
3992,Tea
3993,Vada Pav
3994,Tea
3995,Vada Pav
3996,Pav Bhaji
3996,Cold Drink
3996,Tea
3997,Cold Drink
3998,Idli
3998,Tea
3999,Masala Dosa
4000,Veg Sandwich
4000,Cold Drink
4001,Cold Drink
4002,Coffee
4003,Vada Pav
4004,Veg Sandwich
4005,Vada Pav
4005,Cold Drink
4006,Tea
4007,Pav Bhaji
4007,Cold Drink
4008,Masala Dosa
4008,Pav Bhaji
4009,Idli
4009,Veg Sandwich
4010,Samosa
4011,Coffee
4012,Coffee
